date,game,# of registrations,max ccu,avg ccu,# of unique users, revenue ,# of paying users,paying rate,arpu,arppu
10/1/15,Ranger Danger,"2,519","4,433","3,310","13,886","$10,510",678,4.88%,$0.76,$15.50
10/1/15,Queen Bee,218,"2,997","2,364","10,479","$8,137",226,2.16%,$0.78,$36.01
10/2/15,Z Force,491,"1,832","1,052","5,945","$8,674",383,6.44%,$1.46,$22.65
10/2/15,Ranger Danger,"3,398","4,090","3,129","15,175","$9,918",670,4.42%,$0.65,$14.80
10/2/15,Queen Bee,245,"3,570","3,008","11,413","$9,501",249,2.18%,$0.83,$38.16
10/3/15,Z Force,606,"1,886","1,260","6,567","$8,103",418,6.37%,$1.23,$19.39
10/3/15,Ranger Danger,"1,664","4,754","3,567","14,059","$11,051",753,5.36%,$0.79,$14.68
10/3/15,Queen Bee,269,"5,326","4,550","12,513","$26,081",461,3.68%,$2.08,$56.58
10/4/15,Z Force,531,"1,818","1,202","6,428","$6,731",410,6.38%,$1.05,$16.42
10/4/15,Ranger Danger,"2,736","4,697","3,620","15,034","$9,635",718,4.78%,$0.64,$13.42
10/4/15,Queen Bee,305,"4,110","3,392","11,827","$3,196",131,1.11%,$0.27,$24.40
10/5/15,Z Force,376,"1,524",866,"5,430","$5,897",311,5.73%,$1.09,$18.96
10/5/15,Ranger Danger,"3,634","4,012","2,974","15,009","$8,944",633,4.22%,$0.60,$14.13
10/5/15,Queen Bee,209,"3,389","2,828","10,797","$3,214",85,0.79%,$0.30,$37.81
10/6/15,Z Force,268,"1,501",879,"5,182","$5,740",286,5.52%,$1.11,$20.07
10/6/15,Ranger Danger,"3,454","4,072","2,926","13,831","$7,920",594,4.30%,$0.57,$13.33
10/6/15,Queen Bee,202,"3,412","2,877","10,915","$2,981",84,0.77%,$0.27,$35.48
10/7/15,Z Force,293,"1,462",815,"5,101","$5,665",278,5.45%,$1.11,$20.38
10/7/15,Ranger Danger,"1,365","3,147","1,985","11,530","$6,944",545,4.73%,$0.60,$12.74
10/7/15,Queen Bee,196,"3,435","2,935","10,757","$2,853",96,0.89%,$0.27,$29.72
10/8/15,Z Force,245,"1,485",834,"5,004","$6,121",288,5.76%,$1.22,$21.25
10/8/15,Ranger Danger,"2,691","4,782","3,308","12,447","$7,125",566,4.55%,$0.57,$12.59
10/8/15,Queen Bee,267,"3,427","2,591","11,299","$4,117",208,1.84%,$0.36,$19.79
10/9/15,Z Force,357,"1,704",991,"5,813","$17,980",591,10.17%,$3.09,$30.42
10/9/15,Ranger Danger,"2,618","5,089","3,901","14,178","$8,481",590,4.16%,$0.60,$14.37
10/9/15,Queen Bee,302,"3,839","3,339","12,249","$4,467",186,1.52%,$0.36,$24.01
10/10/15,Z Force,437,"1,773","1,148","6,265","$5,314",338,5.40%,$0.85,$15.72
10/10/15,Ranger Danger,"1,656","5,209","4,298","15,155","$8,316",657,4.34%,$0.55,$12.66
10/10/15,Queen Bee,388,"4,250","3,635","12,526","$3,449",145,1.16%,$0.28,$23.79
10/11/15,Z Force,401,"1,659","1,109","6,017","$5,310",308,5.12%,$0.88,$17.24
10/11/15,Ranger Danger,"3,029","5,193","4,141","16,637","$8,664",679,4.08%,$0.52,$12.76
10/11/15,Queen Bee,374,"4,171","3,534","12,380","$4,212",114,0.92%,$0.34,$36.94
10/12/15,Z Force,635,"1,556",958,"7,040","$6,500",297,4.22%,$0.92,$21.89
10/12/15,Ranger Danger,"3,279","5,171","3,995","15,864","$8,915",578,3.64%,$0.56,$15.42
10/12/15,Queen Bee,579,"3,956","3,293","12,230","$3,740",108,0.88%,$0.31,$34.63
10/13/15,Z Force,265,"1,476",827,"5,449","$5,430",280,5.14%,$1.00,$19.39
10/13/15,Ranger Danger,"2,808","5,237","3,665","15,552","$7,372",553,3.56%,$0.47,$13.33
10/13/15,Queen Bee,537,"3,921","3,336","12,095","$2,036",92,0.76%,$0.17,$22.13
10/14/15,Z Force,275,"1,431",813,"5,252","$5,995",268,5.10%,$1.14,$22.37
10/14/15,Ranger Danger,"3,813","5,013","3,640","15,658","$8,943",570,3.64%,$0.57,$15.69
10/14/15,Queen Bee,466,"3,841","3,250","11,909","$2,737",99,0.83%,$0.23,$27.65
10/15/15,Z Force,236,"1,790",986,"4,986","$36,099",722,14.48%,$7.24,$50.00
10/15/15,Ranger Danger,"2,409","4,188","2,405","12,878","$7,206",500,3.88%,$0.56,$14.41
10/15/15,Queen Bee,413,"3,293","2,760","11,538","$2,166",78,0.68%,$0.19,$27.77
10/16/15,Z Force,327,"2,146","1,252","5,796","$23,541",606,10.46%,$4.06,$38.85
10/16/15,Ranger Danger,"2,925","4,573","3,348","14,714","$8,511",624,4.24%,$0.58,$13.64
10/16/15,Queen Bee,524,"3,848","3,391","12,516","$2,661",93,0.74%,$0.21,$28.61
10/17/15,Z Force,434,"2,170","1,428","6,270","$15,917",523,8.34%,$2.54,$30.43
10/17/15,Ranger Danger,"1,873","4,714","3,795","14,457","$10,613",708,4.90%,$0.73,$14.99
10/17/15,Queen Bee,428,"4,335","3,749","12,504","$3,663",111,0.89%,$0.29,$33.00
10/18/15,Z Force,421,"2,046","1,359","6,253","$14,885",472,7.55%,$2.38,$31.54
10/18/15,Ranger Danger,"3,600","5,690","4,178","16,027","$8,248",630,3.93%,$0.51,$13.09
10/18/15,Queen Bee,407,"4,521","3,624","12,394","$3,112",106,0.86%,$0.25,$29.36
10/19/15,Z Force,251,"1,864","1,106","5,410","$12,150",398,7.36%,$2.25,$30.53
10/19/15,Ranger Danger,"2,760","4,112","3,083","14,368","$7,141",580,4.04%,$0.50,$12.31
10/19/15,Queen Bee,355,"3,833","3,219","11,902","$2,337",82,0.69%,$0.20,$28.50
10/20/15,Z Force,275,"1,760","1,064","5,166","$8,972",346,6.70%,$1.74,$25.93
10/20/15,Ranger Danger,"2,526","4,152","2,890","13,411","$6,583",527,3.93%,$0.49,$12.49
10/20/15,Queen Bee,376,"3,837","3,222","11,582","$2,448",72,0.62%,$0.21,$34.00
10/21/15,Z Force,272,"1,804",964,"5,133","$25,436",483,9.41%,$4.96,$52.66
10/21/15,Ranger Danger,"2,172","3,630","2,152","13,329","$16,987",832,6.24%,$1.27,$20.42
10/21/15,Queen Bee,505,"3,679","3,168","12,018","$1,578",67,0.56%,$0.13,$23.55
10/22/15,Z Force,274,"1,741","1,055","5,281","$16,305",384,7.27%,$3.09,$42.46
10/22/15,Ranger Danger,"2,158","3,796","2,639","13,716","$12,710",803,5.85%,$0.93,$15.83
10/22/15,Queen Bee,264,"3,646","2,715","11,679","$7,468",149,1.28%,$0.64,$50.12
10/23/15,Z Force,372,"1,969","1,191","5,612","$15,637",423,7.54%,$2.79,$36.97
10/23/15,Ranger Danger,"2,652","4,626","3,273","14,779","$12,060",809,5.47%,$0.82,$14.91
10/23/15,Queen Bee,87,"4,464","3,825","12,387","$6,487",159,1.28%,$0.52,$40.80
10/24/15,Z Force,621,"2,076","1,392","6,392","$11,613",377,5.90%,$1.82,$30.80
10/24/15,Ranger Danger,"1,814","4,789","3,709","14,748","$11,699",846,5.74%,$0.79,$13.83
10/24/15,Queen Bee,102,"4,858","4,195","12,380","$4,104",133,1.07%,$0.33,$30.86
10/25/15,Z Force,445,"1,964","1,254","6,269","$9,208",369,5.89%,$1.47,$24.96
10/25/15,Ranger Danger,"2,795","4,637","3,580","15,719","$11,409",787,5.01%,$0.73,$14.50
10/25/15,Queen Bee,112,"4,913","4,036","12,555","$3,294",103,0.82%,$0.26,$31.98
10/26/15,Z Force,265,"1,612",662,"5,377","$9,135",275,5.11%,$1.70,$33.22
10/26/15,Ranger Danger,"3,030","5,214","3,661","15,407","$34,445","1,484",9.63%,$2.24,$23.21
10/26/15,Queen Bee,97,"4,329","3,615","11,897","$2,185",85,0.71%,$0.18,$25.71
10/27/15,Z Force,258,"1,423",789,"5,228","$6,908",288,5.51%,$1.32,$23.99
10/27/15,Ranger Danger,"2,510","4,908","3,216","19,441","$45,486","3,746",19.27%,$2.34,$12.14
10/27/15,Queen Bee,103,"4,148","3,600","11,788","$2,460",76,0.65%,$0.21,$32.37
10/28/15,Z Force,267,"1,669",920,"5,020","$7,232",261,5.20%,$1.44,$27.71
10/28/15,Ranger Danger,"2,823","4,625","3,308","17,839","$27,751","1,947",10.91%,$1.56,$14.25
10/28/15,Queen Bee,116,"4,189","3,549","11,557","$1,857",73,0.63%,$0.16,$25.44
10/29/15,Z Force,210,"1,400",785,"4,545","$4,896",241,5.30%,$1.08,$20.32
10/29/15,Ranger Danger,"2,769","4,445","3,223","15,576","$17,302",976,6.27%,$1.11,$17.73
10/29/15,Queen Bee,108,"3,931","3,337","11,632","$16,626",258,2.22%,$1.43,$64.44
10/30/15,Z Force,298,"1,636",997,"5,125","$16,403",446,8.70%,$3.20,$36.78
10/30/15,Ranger Danger,"2,583","4,872","3,502","15,671","$20,178","1,103",7.04%,$1.29,$18.29
10/30/15,Queen Bee,87,"4,377","3,697","11,972","$11,823",232,1.94%,$0.99,$50.96
10/31/15,Z Force,336,"1,602","1,140","5,887","$10,728",358,6.08%,$1.82,$29.97
10/31/15,Ranger Danger,"2,270","4,857","3,791","15,937","$19,144","1,107",6.95%,$1.20,$17.29
10/31/15,Queen Bee,77,"4,676","3,988","11,805","$9,280",189,1.60%,$0.79,$49.10
11/1/15,Z Force,315,"1,721","1,085","5,471","$8,339",323,5.90%,$1.52,$25.82
11/1/15,Ranger Danger,"2,582","4,815","3,090","16,282","$16,436","1,052",6.46%,$1.01,$15.62
11/1/15,Queen Bee,104,"4,434","3,391","11,575","$2,876",95,0.82%,$0.25,$30.27
11/2/15,Z Force,258,"1,588",933,"4,801","$6,743",285,5.94%,$1.40,$23.66
11/2/15,Ranger Danger,"2,763","5,070","3,666","14,897","$14,002",820,5.50%,$0.94,$17.08
11/2/15,Queen Bee,108,"4,073","3,394","11,485","$1,773",64,0.56%,$0.15,$27.71
11/3/15,Z Force,223,"1,561",872,"4,903","$7,273",304,6.20%,$1.48,$23.92
11/3/15,Ranger Danger,"3,019","5,324","3,787","15,471","$13,378",792,5.12%,$0.86,$16.89
11/3/15,Queen Bee,101,"3,528","2,920","11,018","$2,107",66,0.60%,$0.19,$31.93
11/4/15,Z Force,216,"1,552",812,"4,624","$7,551",287,6.21%,$1.63,$26.31
11/4/15,Ranger Danger,"2,822","5,115","3,343","15,018","$11,419",682,4.54%,$0.76,$16.74
11/4/15,Queen Bee,118,"3,640","3,080","10,815","$2,438",79,0.73%,$0.23,$30.86
11/5/15,Z Force,245,"1,515",899,"4,726","$6,736",275,5.82%,$1.43,$24.49
11/5/15,Ranger Danger,"3,196","5,147","3,961","15,929","$12,504",772,4.85%,$0.78,$16.20
11/5/15,Queen Bee,51,"3,061","1,648","9,844","$11,385",270,2.74%,$1.16,$42.17
11/6/15,Z Force,261,"1,734","1,007","5,250","$8,832",320,6.10%,$1.68,$27.60
11/6/15,Ranger Danger,"3,582","5,602","4,223","16,626","$14,162",856,5.15%,$0.85,$16.54
11/6/15,Queen Bee,92,"3,840","3,218","11,271","$11,691",269,2.39%,$1.04,$43.46
11/7/15,Z Force,388,"1,849","1,200","5,817","$9,665",356,6.12%,$1.66,$27.15
11/7/15,Ranger Danger,"1,561","5,608","4,455","15,532","$15,855",988,6.36%,$1.02,$16.05
11/7/15,Queen Bee,96,"5,426","4,735","11,611","$13,948",244,2.10%,$1.20,$57.17
11/8/15,Z Force,357,"1,775","1,138","5,597","$8,592",363,6.49%,$1.54,$23.67
11/8/15,Ranger Danger,"3,378","5,610","4,425","17,674","$13,068",886,5.01%,$0.74,$14.75
11/8/15,Queen Bee,107,"4,250","3,637","11,145","$3,867",118,1.06%,$0.35,$32.77
11/9/15,Z Force,255,"1,582",929,"4,838","$5,572",241,4.98%,$1.15,$23.12
11/9/15,Ranger Danger,"3,077","5,134","3,995","15,577","$10,900",669,4.30%,$0.70,$16.29
11/9/15,Queen Bee,94,"3,673","3,066","10,528","$3,249",106,1.01%,$0.31,$30.65
11/10/15,Z Force,242,"1,649",942,"5,368","$7,143",270,5.03%,$1.33,$26.45
11/10/15,Ranger Danger,"2,824","4,976","3,450","15,091","$10,507",588,3.90%,$0.70,$17.87
11/10/15,Queen Bee,114,"3,528","3,053","10,254","$3,778",92,0.90%,$0.37,$41.07
11/11/15,Z Force,280,"1,581",994,"5,554","$7,603",282,5.08%,$1.37,$26.96
11/11/15,Ranger Danger,"3,265","5,040","3,851","15,598","$9,830",633,4.06%,$0.63,$15.53
11/11/15,Queen Bee,94,"3,562","3,017","10,250","$1,800",76,0.74%,$0.18,$23.68
11/12/15,Z Force,244,"2,055","1,138","5,273","$25,878",576,10.92%,$4.91,$44.93
11/12/15,Ranger Danger,"2,187","4,000","2,786","14,887","$7,021",469,3.15%,$0.47,$14.97
11/12/15,Queen Bee,69,"2,913","2,520","9,978","$2,566",76,0.76%,$0.26,$33.77
11/13/15,Z Force,434,"2,090","1,253","5,899","$15,667",504,8.54%,$2.66,$31.09
11/13/15,Ranger Danger,"2,428","4,085","2,572","15,096","$8,664",548,3.63%,$0.57,$15.81
11/13/15,Queen Bee,82,"3,589","2,986","10,655","$3,552",88,0.83%,$0.33,$40.37
11/14/15,Z Force,410,"2,126","1,423","6,256","$14,245",441,7.05%,$2.28,$32.30
11/14/15,Ranger Danger,"1,513","5,452","4,101","15,033","$8,984",622,4.14%,$0.60,$14.44
11/14/15,Queen Bee,139,"3,927","3,374","10,576","$3,169",89,0.84%,$0.30,$35.61
11/15/15,Z Force,338,"1,995","1,306","6,052","$12,802",398,6.58%,$2.12,$32.17
11/15/15,Ranger Danger,"2,901","5,242","4,134","16,695","$9,900",816,4.89%,$0.59,$12.13
11/15/15,Queen Bee,107,"3,945","3,303","10,291","$2,483",81,0.79%,$0.24,$30.66
11/16/15,Z Force,285,"1,774","1,002","5,332","$8,756",321,6.02%,$1.64,$27.28
11/16/15,Ranger Danger,"3,121","5,229","4,038","15,261","$6,684",493,3.23%,$0.44,$13.56
11/16/15,Queen Bee,92,"3,519","2,938","10,009","$2,472",77,0.77%,$0.25,$32.11
11/17/15,Z Force,291,"1,688",981,"5,337","$7,490",317,5.94%,$1.40,$23.63
11/17/15,Ranger Danger,"2,803","4,874","3,887","14,623","$6,731",431,2.95%,$0.46,$15.62
11/17/15,Queen Bee,77,"3,489","2,900","9,797","$2,251",71,0.73%,$0.23,$31.71
11/18/15,Z Force,241,"1,588",878,"5,417","$8,758",319,5.89%,$1.62,$27.45
11/18/15,Ranger Danger,"2,637","4,945","3,485","13,759","$12,880",652,4.74%,$0.94,$19.75
11/18/15,Queen Bee,79,"3,478","2,919","10,030","$2,073",66,0.66%,$0.21,$31.41
11/19/15,Z Force,274,"1,602",896,"5,365","$9,577",348,6.49%,$1.79,$27.52
11/19/15,Ranger Danger,"4,200","4,766","3,590","16,542","$9,567",538,3.25%,$0.58,$17.78
11/19/15,Queen Bee,69,"2,787","2,369","9,504","$8,176",201,2.12%,$0.86,$40.68
11/20/15,Z Force,329,"1,806","1,000","5,728","$9,438",351,6.13%,$1.65,$26.89
11/20/15,Ranger Danger,"5,617","4,948","3,772","17,066","$10,342",584,3.42%,$0.61,$17.71
11/20/15,Queen Bee,71,"3,842","3,295","11,184","$12,362",313,2.80%,$1.11,$39.50
11/21/15,Z Force,453,"1,978","1,302","6,250","$6,874",332,5.31%,$1.10,$20.70
11/21/15,Ranger Danger,"1,781","5,256","4,300","13,359","$9,547",546,4.09%,$0.71,$17.48
11/21/15,Queen Bee,101,"4,171","3,596","10,555","$10,391",277,2.62%,$0.98,$37.51
11/22/15,Z Force,414,"1,845","1,290","6,167","$8,643",337,5.47%,$1.40,$25.65
11/22/15,Ranger Danger,"3,228","4,767","3,876","15,525","$8,309",519,3.34%,$0.54,$16.01
11/22/15,Queen Bee,88,"4,322","3,538","10,445","$7,136",186,1.78%,$0.68,$38.37
11/23/15,Z Force,298,"1,860","1,052","5,565","$6,960",287,5.16%,$1.25,$24.25
11/23/15,Ranger Danger,"2,316","4,140","3,230","15,727","$22,953","1,636",10.40%,$1.46,$14.03
11/23/15,Queen Bee,101,"3,727","3,158","10,021","$4,479",133,1.33%,$0.45,$33.68
11/24/15,Z Force,316,"1,723",977,"5,235","$44,300",808,15.44%,$8.46,$54.83
11/24/15,Ranger Danger,"4,103","4,651","2,933","18,436","$14,549","1,149",6.23%,$0.79,$12.66
11/24/15,Queen Bee,129,"3,589","3,118","9,898","$3,727",104,1.05%,$0.38,$35.83
11/25/15,Z Force,354,"1,708","1,054","5,931","$22,370",661,11.15%,$3.77,$33.84
11/25/15,Ranger Danger,590,"4,574","3,551","15,242","$10,457",850,5.58%,$0.69,$12.30
11/25/15,Queen Bee,99,"3,724","3,157","9,779","$4,925",112,1.15%,$0.50,$43.97
11/26/15,Z Force,361,"1,618","1,035","5,606","$17,727",608,10.85%,$3.16,$29.16
11/26/15,Ranger Danger,"1,127","4,403","3,181","15,301","$9,212",859,5.61%,$0.60,$10.72
11/26/15,Queen Bee,110,"3,579","3,096","9,930","$4,438",124,1.25%,$0.45,$35.79
11/27/15,Z Force,363,"1,708","1,106","5,691","$17,777",598,10.51%,$3.12,$29.73
11/27/15,Ranger Danger,"1,711","4,471","3,558","16,454","$13,650",977,5.94%,$0.83,$13.97
11/27/15,Queen Bee,117,"3,677","3,211","9,757","$7,445",157,1.61%,$0.76,$47.42
11/28/15,Z Force,358,"1,737","1,146","5,630","$12,036",514,9.13%,$2.14,$23.42
11/28/15,Ranger Danger,868,"4,891","3,883","15,769","$13,376","1,041",6.60%,$0.85,$12.85
11/28/15,Queen Bee,114,"4,081","3,506","9,868","$4,169",121,1.23%,$0.42,$34.45
11/29/15,Z Force,318,"1,592","1,037","5,346","$9,493",418,7.82%,$1.78,$22.71
11/29/15,Ranger Danger,"1,726","4,571","3,834","16,456","$8,235",837,5.09%,$0.50,$9.84
11/29/15,Queen Bee,87,"4,079","3,400","9,809","$4,658",114,1.16%,$0.47,$40.86
11/30/15,Z Force,245,"1,406",796,"4,652","$18,825",513,11.03%,$4.05,$36.70
11/30/15,Ranger Danger,"1,238","4,751","3,494","15,048","$22,726","1,414",9.40%,$1.51,$16.07
11/30/15,Queen Bee,98,"3,548","3,068","9,448","$4,895",122,1.29%,$0.52,$40.12
12/1/15,Z Force,221,"1,360",734,"4,437","$13,104",412,9.29%,$2.95,$31.81
12/1/15,Ranger Danger,"1,781","4,574","3,629","15,518","$10,858",753,4.85%,$0.70,$14.42
12/1/15,Queen Bee,90,"3,591","3,032","9,703","$5,488",139,1.43%,$0.57,$39.48
12/2/15,Z Force,249,"1,366",767,"4,573","$11,011",388,8.49%,$2.41,$28.38
12/2/15,Ranger Danger,763,"3,703","2,489","14,238","$5,372",355,2.49%,$0.38,$15.13
12/2/15,Queen Bee,106,"3,459","3,004","9,570","$7,245",165,1.72%,$0.76,$43.91
12/3/15,Z Force,229,"1,378",757,"4,534","$10,789",377,8.32%,$2.38,$28.62
12/3/15,Ranger Danger,"2,029","3,815","3,168","15,107","$6,764",429,2.84%,$0.45,$15.77
12/3/15,Queen Bee,99,"2,683","2,250","9,171",$845,35,0.38%,$0.09,$24.15
12/4/15,Z Force,290,"1,649",877,"5,107","$13,841",483,9.46%,$2.71,$28.66
12/4/15,Ranger Danger,"1,036","4,363","3,345","15,179","$7,189",452,2.98%,$0.47,$15.91
12/4/15,Queen Bee,103,"3,213","2,870","9,603","$1,174",40,0.42%,$0.12,$29.35
12/5/15,Z Force,403,"1,712","1,092","5,688","$13,613",509,8.95%,$2.39,$26.74
12/5/15,Ranger Danger,478,"4,463","3,547","15,363","$8,477",533,3.47%,$0.55,$15.90
12/5/15,Queen Bee,93,"4,671","4,102","10,159","$18,867",364,3.58%,$1.86,$51.83
12/6/15,Z Force,362,"1,559","1,024","5,396","$13,559",477,8.84%,$2.51,$28.42
12/6/15,Ranger Danger,"1,267","3,927","3,214","15,881","$7,300",502,3.16%,$0.46,$14.54
12/6/15,Queen Bee,99,"3,808","3,225","9,651",$996,40,0.41%,$0.10,$24.89
12/7/15,Z Force,253,"1,472",817,"4,700","$8,580",361,7.68%,$1.83,$23.77
12/7/15,Ranger Danger,"2,203","4,647","3,523","15,997","$6,912",470,2.94%,$0.43,$14.71
12/7/15,Queen Bee,96,"3,272","2,866","9,345",$801,37,0.40%,$0.09,$21.66
12/8/15,Z Force,237,"1,467",781,"4,746","$8,103",386,8.13%,$1.71,$20.99
12/8/15,Ranger Danger,"1,960","3,765","3,101","16,751","$7,987",486,2.90%,$0.48,$16.43
12/8/15,Queen Bee,121,"3,430","2,855","9,326","$1,081",49,0.53%,$0.12,$22.06
12/9/15,Z Force,226,"1,480",802,"4,770","$10,789",422,8.85%,$2.26,$25.57
12/9/15,Ranger Danger,"2,468","4,824","3,681","16,828","$5,691",438,2.60%,$0.34,$12.99
12/9/15,Queen Bee,102,"3,091","2,655","9,092",$706,34,0.37%,$0.08,$20.76
12/10/15,Z Force,249,"2,423","1,180","6,273","$24,330","1,007",16.05%,$3.88,$24.16
12/10/15,Ranger Danger,"1,664","5,570","3,221","18,652","$24,845","1,227",6.58%,$1.33,$20.25
12/10/15,Queen Bee,79,"2,519","2,176","8,835",$462,27,0.31%,$0.05,$17.11
12/11/15,Z Force,419,"2,444","1,428","7,187","$18,413",816,11.35%,$2.56,$22.57
12/11/15,Ranger Danger,"2,412","6,007","4,272","20,470","$17,234","1,100",5.37%,$0.84,$15.67
12/11/15,Queen Bee,74,"3,295","2,798","9,260","$1,044",40,0.43%,$0.11,$26.09
12/12/15,Z Force,504,"2,379","1,595","7,708","$14,375",676,8.77%,$1.86,$21.26
12/12/15,Ranger Danger,776,"5,804","4,621","19,674","$14,366","1,053",5.35%,$0.73,$13.64
12/12/15,Queen Bee,93,"3,440","2,981","9,334",$968,43,0.46%,$0.10,$22.50
12/13/15,Z Force,479,"2,291","1,525","7,642","$10,965",599,7.84%,$1.43,$18.31
12/13/15,Ranger Danger,"1,876","5,143","4,038","20,779","$12,144",925,4.45%,$0.58,$13.13
12/13/15,Queen Bee,110,"3,519","2,914","9,151","$1,100",54,0.59%,$0.12,$20.37
12/14/15,Z Force,340,"2,107","1,215","6,784","$10,899",492,7.25%,$1.61,$22.15
12/14/15,Ranger Danger,"2,241","6,320","4,220","19,837","$11,913",810,4.08%,$0.60,$14.71
12/14/15,Queen Bee,62,"3,162","2,674","8,856",$824,33,0.37%,$0.09,$24.97
12/15/15,Z Force,304,"1,996","1,183","6,637","$10,192",428,6.45%,$1.54,$23.81
12/15/15,Ranger Danger,"1,701","5,363","3,783","19,710","$11,312",801,4.06%,$0.57,$14.12
12/15/15,Queen Bee,87,"3,105","2,657","8,762",$938,40,0.46%,$0.11,$23.44
12/16/15,Z Force,278,"1,878","1,056","6,305","$9,045",390,6.19%,$1.43,$23.19
12/16/15,Ranger Danger,"2,480","6,050","3,094","18,841","$18,312",936,4.97%,$0.97,$19.56
12/16/15,Queen Bee,98,"3,132","2,641","8,840",$812,25,0.28%,$0.09,$32.49
12/17/15,Z Force,284,"1,942","1,120","6,776","$9,774",421,6.21%,$1.44,$23.22
12/17/15,Ranger Danger,"2,486","6,207","4,149","19,603","$14,163",910,4.64%,$0.72,$15.56
12/17/15,Queen Bee,54,"2,743","2,059","9,018","$9,019",158,1.75%,$1.00,$57.08
12/18/15,Z Force,350,"1,962","1,159","6,987","$9,165",419,6.00%,$1.31,$21.87
12/18/15,Ranger Danger,"2,545","6,308","4,253","20,393","$14,785",913,4.48%,$0.73,$16.19
12/18/15,Queen Bee,63,"3,299","2,854","9,554","$7,336",126,1.32%,$0.77,$58.22
12/19/15,Z Force,456,"2,090","1,346","7,398","$9,326",448,6.06%,$1.26,$20.82
12/19/15,Ranger Danger,646,"6,382","4,636","18,579","$13,422",921,4.96%,$0.72,$14.57
12/19/15,Queen Bee,73,"3,583","3,063","9,391","$6,867",168,1.79%,$0.73,$40.88
12/20/15,Z Force,450,"2,088","1,360","7,395","$8,723",479,6.48%,$1.18,$18.21
12/20/15,Ranger Danger,"1,923","5,680","4,062","20,076","$14,177",935,4.66%,$0.71,$15.16
12/20/15,Queen Bee,74,"3,480","2,935","9,181","$5,530",159,1.73%,$0.60,$34.78
12/21/15,Z Force,437,"2,125","1,303","7,403","$8,446",430,5.81%,$1.14,$19.64
12/21/15,Ranger Danger,"2,693","6,278","4,291","19,478","$12,524",939,4.82%,$0.64,$13.34
12/21/15,Queen Bee,142,"3,118","2,665","8,896","$5,323",244,2.74%,$0.60,$21.82
12/22/15,Z Force,363,"1,974","1,154","7,020","$5,616",307,4.37%,$0.80,$18.29
12/22/15,Ranger Danger,"2,031","5,305","3,225","18,349","$11,003",796,4.34%,$0.60,$13.82
12/22/15,Queen Bee,130,"3,160","2,647","8,968","$6,401",305,3.40%,$0.71,$20.99
12/23/15,Z Force,378,"2,135","1,291","7,229","$28,914",570,7.89%,$4.00,$50.73
12/23/15,Ranger Danger,"2,695","6,457","4,428","18,579","$62,832","1,650",8.88%,$3.38,$38.08
12/23/15,Queen Bee,112,"3,134","2,701","8,816","$4,293",194,2.20%,$0.49,$22.13
12/24/15,Z Force,339,"1,830","1,262","6,925","$25,324",610,8.81%,$3.66,$41.52
12/24/15,Ranger Danger,"2,550","5,705","4,250","18,240","$34,183","1,254",6.88%,$1.87,$27.26
12/24/15,Queen Bee,111,"3,156","2,707","8,902","$6,063",222,2.49%,$0.68,$27.31
12/25/15,Z Force,355,"1,926","1,211","6,839","$21,137",579,8.47%,$3.09,$36.51
12/25/15,Ranger Danger,468,"5,827","4,268","15,458","$33,151","1,361",8.81%,$2.14,$24.36
12/25/15,Queen Bee,113,"3,298","2,823","8,882","$4,514",193,2.17%,$0.51,$23.39
12/26/15,Z Force,341,"1,837","1,223","6,398","$18,277",564,8.82%,$2.86,$32.41
12/26/15,Ranger Danger,"1,504","4,564","3,759","15,955","$25,805","1,134",7.11%,$1.62,$22.76
12/26/15,Queen Bee,108,"3,379","2,897","9,150","$3,153",143,1.56%,$0.34,$22.05
12/27/15,Z Force,354,"2,025","1,250","6,458","$15,939",548,8.49%,$2.47,$29.09
12/27/15,Ranger Danger,"2,585","6,022","4,269","16,190","$22,319","1,072",6.62%,$1.38,$20.82
12/27/15,Queen Bee,103,"3,375","2,823","8,985","$3,689",146,1.63%,$0.41,$25.27
12/28/15,Z Force,338,"1,978","1,217","6,382","$14,706",500,7.84%,$2.30,$29.41
12/28/15,Ranger Danger,"2,033","4,697","3,721","15,810","$22,820",989,6.26%,$1.44,$23.07
12/28/15,Queen Bee,85,"2,964","2,591","8,796","$3,170",130,1.48%,$0.36,$24.38
12/29/15,Z Force,351,"1,889","1,195","6,285","$15,621",490,7.80%,$2.49,$31.88
12/29/15,Ranger Danger,"1,892","5,068","3,783","14,850","$21,353",979,6.59%,$1.44,$21.81
12/29/15,Queen Bee,69,"3,058","2,658","8,754","$1,356",44,0.50%,$0.15,$30.83
12/30/15,Z Force,313,"1,805","1,100","6,042","$14,824",466,7.71%,$2.45,$31.81
12/30/15,Ranger Danger,"1,346","4,281","3,411","14,548","$17,158",895,6.15%,$1.18,$19.17
12/30/15,Queen Bee,69,"3,072","2,637","8,518","$1,652",61,0.72%,$0.19,$27.08
12/31/15,Z Force,263,"1,612","1,083","5,720","$17,760",496,8.67%,$3.10,$35.81
12/31/15,Ranger Danger,"1,913","5,280","3,490","14,560","$22,482",953,6.55%,$1.54,$23.59
12/31/15,Queen Bee,70,"3,837","3,385","8,898","$9,454",241,2.71%,$1.06,$39.23
